title,url,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Gone Too Soon,https://open.spotify.com/track/7mDZ2NdYOeKFcz2zGnKBwU,ANDREW JANNAKOS,0.529,0.723,4,-6.022,0,0.035,0.0175,0.0,0.364,0.459,119.942,169255,4
Astronaut In The Ocean,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,MASKED WOLF,0.778,0.695,4,-6.865,0,0.0913,0.174,0.0,0.151,0.472,149.996,132780,4
Spicy (feat. Post Malone),https://open.spotify.com/track/5nWVyZaCwtfAkBnwDuXjBh,TY DOLLA $IGN,0.784,0.496,7,-5.746,1,0.0435,0.14,0.0,0.113,0.132,100.002,144028,4
Refrigerator Door,https://open.spotify.com/track/3bfuN2UbSYYqCLG3cdweGf,LUKE COMBS,0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,204240,4
Even Though I'm Leaving,https://open.spotify.com/track/5Fhe63YOMZsGdB3CgCDuBi,LUKE COMBS,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4
Lovin' On You,https://open.spotify.com/track/0nYvjcSlCgjcwogQAwIwNp,LUKE COMBS,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4
Michelle,https://open.spotify.com/track/48rZVgAGm0OlbbxjikCpqm,SIR CHLOE,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
By Yourself (feat. Jhené Aiko & Mustard),https://open.spotify.com/track/1psvnQxSDdIKTDM2Jm8QKt,TY DOLLA $IGN,0.771,0.526,1,-6.844,1,0.0718,0.0804,0.0,0.663,0.182,104.036,148927,4
positions,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7,ARIANA GRANDE,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,172325,4
Blue Collar Boys,https://open.spotify.com/track/0wovagMoJqtU8LUvDQnewu,LUKE COMBS,0.531,0.813,5,-5.517,1,0.0327,0.00807,0.0,0.359,0.79,154.134,219920,4
All Over Again,https://open.spotify.com/track/1qUIg2DIRjuSFLBzwZ4QyE,LUKE COMBS,0.499,0.85,7,-5.372,1,0.0808,0.00563,0.0,0.226,0.563,156.964,208880,4
Nothing Like You,https://open.spotify.com/track/38gbVnKWI8xEd7AnqS9aiZ,LUKE COMBS,0.62,0.443,5,-7.984,1,0.028,0.355,0.0,0.108,0.339,141.984,196320,4
What You See Is What You Get,https://open.spotify.com/track/273TiTHLlHSRe5zrzs7wvD,LUKE COMBS,0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,171920,4
"1, 2 Many",https://open.spotify.com/track/226le7T3p82reYWzsi9Hsz,"LUKE COMBS, BROOKS & DUNN",0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798,180907,4
Moon Over Mexico,https://open.spotify.com/track/2h4fQzNmlhTrqJmwpGus0N,LUKE COMBS,0.493,0.772,7,-5.875,1,0.0452,0.456,3.2e-06,0.107,0.472,140.996,204640,4
Ophelia,https://open.spotify.com/track/5NORWMFC27ywGSZxi8uquP,THE LUMINEERS,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4
Ghostbusters,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0,RAY PARKER JR.,0.778,0.719,4,-9.698,1,0.0345,0.0123,0.0262,0.297,0.729,115.4,239133,4
off the table (with The Weeknd),https://open.spotify.com/track/0K2UmT0JOcEaLssWda2703,ARIANA GRANDE,0.555,0.523,0,-7.289,1,0.0666,0.513,0.0,0.402,0.389,100.57,239949,4
pov,https://open.spotify.com/track/1bj8x3ERN9gSc2NfJIpc76,ARIANA GRANDE,0.474,0.533,0,-5.648,0,0.0559,0.36,0.0,0.101,0.165,131.762,201882,4
DÁKITI,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,"BAD BUNNY, JHAY CORTEZ",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
Diamonds,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,SAM SMITH,0.637,0.666,10,-6.773,0,0.0494,0.161,0.0,0.108,0.529,104.02,213869,4
Sweet but Psycho,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B,AVA MAX,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
Somebody's Watching Me - Single Version,https://open.spotify.com/track/513JwqDfENCJ0Woi0T42qy,ROCKWELL,0.771,0.639,1,-6.49,0,0.0292,0.0743,3.63e-05,0.122,0.901,124.102,234213,4
Gdzie jest biały węgorz ? (Zejście),https://open.spotify.com/track/6ZKCcRjkXXUk67OfqS2fJT,CYPIS,0.956,0.854,9,-5.964,0,0.224,0.364,0.0,0.0251,0.968,120.771,249036,4
Whoopty,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,CJ,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,4
SO DONE,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,THE KID LAROI,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
Take Me Where Your Heart Is,https://open.spotify.com/track/62kHSw6wBh4c6UemJCb5p6,Q,0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0986,0.419,89.981,192647,4
Adderall (Corvette Corvette),https://open.spotify.com/track/1vegxkqCzUudYAdLxkuJHG,POPP HUNNA,0.918,0.39,4,-11.502,0,0.366,0.287,0.0,0.104,0.736,141.091,136278,4
Dancing in My Room,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,347AIDAN,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,180139,4
Demons and Monsters,https://open.spotify.com/track/7u9BIFBgxuqntGW7wO5lMs,347AIDAN,0.777,0.32,9,-11.824,0,0.0847,0.927,2.45e-06,0.256,0.407,80.992,197902,4
Starting Over,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,CHRIS STAPLETON,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4
Little Dark Age,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM,MGMT,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,4
Arcade,https://open.spotify.com/track/4DDc6FU5EwFTcXKkzUzENh,DUNCAN LAURENCE,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
Sleigh Ride,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,THE RONETTES,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,181267,4
A Holly Jolly Christmas - Single Version,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,BURL IVES,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,135533,4
Onna Come Up,https://open.spotify.com/track/0e4A9Fak1nJ7RtBD8YpoEo,LIL EAZZYY,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,4
Roses - Imanbek Remix,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS,SAINT JHN,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,4
One Of Them Girls,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,LEE BRICE,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,188893,4
Don’t Stop (feat. Young Thug),https://open.spotify.com/track/0W7R5wlb4rjvowSPOY7c8m,MEGAN THEE STALLION,0.935,0.665,2,-4.65,1,0.0779,0.000773,0.0,0.138,0.468,138.027,187992,4
Girls in the Hood,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy,MEGAN THEE STALLION,0.821,0.816,6,-3.835,1,0.352,0.00711,0.0,0.0645,0.797,179.974,154389,4
Prisoner (feat. Dua Lipa),https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg,MILEY CYRUS,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
Christmas (Baby Please Come Home),https://open.spotify.com/track/2DomOAEa6ghF8BzOES61tK,DARLENE LOVE,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,166453,4
I Saw Mommy Kissing Santa Claus,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ,THE JACKSON 5,0.574,0.603,3,-11.652,1,0.0592,0.356,1.51e-05,0.792,0.653,129.204,181200,4
"Signed, Sealed, Delivered (I'm Yours)",https://open.spotify.com/track/2eF8pWbiivYsYRpbntYsnc,STEVIE WONDER,0.675,0.597,5,-11.329,1,0.0337,0.0534,0.0,0.0986,0.828,108.875,161160,4
My Girl,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH,THE TEMPTATIONS,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4
Rudolph The Red-Nosed Reindeer,https://open.spotify.com/track/47otoIkhx3fkdivEXL5OB6,BURL IVES,0.67,0.275,0,-12.755,1,0.0385,0.671,0.0,0.199,0.806,152.649,130027,4
Heart Of Glass (Live from the iHeart Festival),https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk,MILEY CYRUS,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,213672,4
Midnight Sky,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,MILEY CYRUS,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4
Feliz Navidad,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,JOSÉ FELICIANO,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,182307,4
Roses - Imanbek Remix,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,SAINT JHN,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,4
Wonder,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm,SHAWN MENDES,0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,0.129,139.774,172693,4
Sleigh Ride,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr,THE RONETTES,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,181267,4
Monster (Shawn Mendes & Justin Bieber),https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,SHAWN MENDES,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838,178994,4
Christmas (Baby Please Come Home),https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI,DARLENE LOVE,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,166453,4
Way Out (feat. Big Sean),https://open.spotify.com/track/6rLi6PyWXu1rPlShuIZpj6,JACK HARLOW,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,168906,4
Line Without a Hook,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv,RICKY MONTGOMERY,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,249587,3
Tyler Herro,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ,JACK HARLOW,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,4
Beautiful Trip,https://open.spotify.com/track/4IIuCotvqijraSdnVLaFnM,KID CUDI,0.331,0.513,11,-15.392,0,0.632,0.972,0.953,0.882,0.42,133.971,37013,4
Lovin’ Me (feat. Phoebe Bridgers),https://open.spotify.com/track/3JdwGk8j7lHN5qdzJZklam,KID CUDI,0.604,0.605,1,-7.861,1,0.0415,0.152,0.000845,0.157,0.168,141.527,165893,4
Sept. 16,https://open.spotify.com/track/3Uw2se3aQU1UFrpRBvBnB4,KID CUDI,0.646,0.645,4,-7.214,0,0.0338,0.764,0.114,0.137,0.473,140.987,249040,4
Snowman,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,SIA,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,165907,3
Cool Yule,https://open.spotify.com/track/6FZlvKQe2wMGBo3QUYauch,"LOUIS ARMSTRONG, THE COMMANDERS",0.565,0.415,0,-11.185,1,0.105,0.656,1.54e-05,0.241,0.707,149.238,174360,4
Frosty the Snowman,https://open.spotify.com/track/0OcpVNf7hnJBPbTFMSG7CI,THE RONETTES,0.382,0.879,7,-7.584,1,0.0642,0.228,0.0,0.408,0.559,143.741,136307,4
Adderall (Corvette Corvette) - Remix,https://open.spotify.com/track/2Y3USTCETS4xbjJOzT1Icm,"POPP HUNNA, LIL UZI VERT",0.921,0.718,4,-3.545,0,0.299,0.217,0.0,0.189,0.677,141.06,176383,4
Santa's Coming for Us,https://open.spotify.com/track/1N1ZpYUJc9fwrqk53FGgWv,SIA,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,205267,4
廻廻奇譚,https://open.spotify.com/track/5MVjxslIF7mVtYo75Nk445,EVE,0.585,0.91,5,-3.703,0,0.0917,0.0138,0.0,0.19,0.602,92.591,221426,4
My Only Wish (This Year),https://open.spotify.com/track/0YWUHZPJVg4iujddsJDwhM,BRITNEY SPEARS,0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,255400,4
Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,https://open.spotify.com/track/2NJyEvlfpIry6fBm6HgMQv,BING CROSBY,0.281,0.243,6,-15.178,1,0.0316,0.964,0.000386,0.341,0.338,86.834,186067,4
God Rest Ye Merry Gentlemen,https://open.spotify.com/track/0mOUZEuB4zHZKiGph6NjU3,BING CROSBY,0.45,0.202,0,-9.169,0,0.0365,0.983,0.00913,0.122,0.721,88.625,139333,5
Teenage Dream,https://open.spotify.com/track/2qiPVgSlPaJcQHMsTCvbkP,KIDD G,0.511,0.568,11,-4.991,1,0.0376,0.322,0.0,0.337,0.405,170.014,156134,4
All I Want (For Christmas),https://open.spotify.com/track/0JM8LI4HxrQs2Reqr2naYo,LIAM PAYNE,0.582,0.257,7,-10.079,0,0.0355,0.811,0.0,0.514,0.297,140.007,181144,4
Merry Christmas Everyone,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn,SHAKIN' STEVENS,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,4
Bring Me Love,https://open.spotify.com/track/36myXd7iOvlpoecKzCTHZj,JOHN LEGEND,0.498,0.856,2,-6.257,1,0.417,0.194,0.0,0.158,0.597,191.407,199253,4
Mr Loverman,https://open.spotify.com/track/2IVsRhKrx8hlQBOWy4qebo,RICKY MONTGOMERY,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3
Feel So Close - Radio Edit,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,CALVIN HARRIS,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4
Wake Me Up,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,AVICII,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
Kings & Queens,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,AVA MAX,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,4
Astronaut In The Ocean,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277,MASKED WOLF,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
Somebody’s Problem,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN,MORGAN WALLEN,0.658,0.538,5,-7.676,1,0.0289,0.657,0.0,0.123,0.62,136.967,161773,4
夜に駆ける,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB,YOASOBI,0.663,0.871,8,-5.287,1,0.03,0.00299,1.8e-06,0.337,0.826,130.025,258840,4
Best Friend (feat. Doja Cat),https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,SAWEETIE,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4
This Bar,https://open.spotify.com/track/075qcpR3BnxD5CWUIx1HTr,MORGAN WALLEN,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280,4
Livin’ The Dream,https://open.spotify.com/track/3O9lWje3TSupR4vObAg9Yu,MORGAN WALLEN,0.621,0.753,7,-5.904,0,0.0271,0.581,0.00605,0.215,0.438,127.035,239120,4
7 Summers,https://open.spotify.com/track/23V03OIpI0BpblCZredJGe,MORGAN WALLEN,0.467,0.793,0,-5.125,1,0.0329,0.411,5.87e-05,0.125,0.574,203.926,210507,4
More Than My Hometown,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS,MORGAN WALLEN,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4
drivers license,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,OLIVIA RODRIGO,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014,4
Cover Me Up,https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM,MORGAN WALLEN,0.549,0.44,7,-8.192,1,0.0264,0.232,7.37e-06,0.107,0.214,128.01,293707,3
Still Goin Down,https://open.spotify.com/track/1d0rJOxrY9cpoAVgzyYLot,MORGAN WALLEN,0.58,0.753,7,-5.08,1,0.0267,0.488,0.0,0.277,0.718,148.122,186293,4
Back In Blood (feat. Lil Durk),https://open.spotify.com/track/7JuHVG3qQKQKxC4doneXVW,POOH SHIESTY,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4
Quittin’ Time,https://open.spotify.com/track/7MFuhP7p3fPQc8sYyeWL1x,MORGAN WALLEN,0.418,0.628,5,-8.493,1,0.0354,0.461,1.99e-06,0.186,0.462,83.926,224547,4
Need A Boat,https://open.spotify.com/track/5UmCoA8uugbNcVAfKMW3P2,MORGAN WALLEN,0.54,0.896,9,-6.286,1,0.0333,0.0998,0.0,0.267,0.963,160.034,185867,4
Whatcha Think Of Country Now,https://open.spotify.com/track/6WqvJZloeOpM8DihbMgIRJ,MORGAN WALLEN,0.523,0.966,9,-4.356,1,0.0355,0.0215,0.0,0.322,0.884,145.016,182427,4
Me On Whiskey,https://open.spotify.com/track/6RhqlFP8FOZLZ4GWqokALY,MORGAN WALLEN,0.57,0.657,11,-4.571,1,0.0262,0.431,0.0,0.0777,0.721,142.031,210373,4
"Rednecks, Red Letters, Red Dirt",https://open.spotify.com/track/5D7PM5yNiHKnU85Y055vvb,MORGAN WALLEN,0.554,0.752,6,-4.286,1,0.0249,0.16,1.4e-06,0.122,0.616,140.042,185133,4
Whiskey’d My Way,https://open.spotify.com/track/6HsXpHn2s6S9arU3Wy7ndc,MORGAN WALLEN,0.443,0.518,2,-6.373,1,0.0266,0.603,0.00225,0.0984,0.323,185.764,180787,3
Pick Up Your Feelings,https://open.spotify.com/track/4k2cAUUPp3VZdK4gwG9pxy,JAZMINE SULLIVAN,0.643,0.413,2,-6.136,0,0.0717,0.261,0.0,0.117,0.572,170.896,229413,3
Still Goin Down,https://open.spotify.com/track/2Qz8kpCjxulML39zB6gQxY,MORGAN WALLEN,0.58,0.752,7,-5.078,1,0.0267,0.49,0.0,0.277,0.72,148.108,186293,4
Dangerous,https://open.spotify.com/track/1MX19fnaW1OUQoglWTYaOo,MORGAN WALLEN,0.635,0.772,7,-4.825,1,0.0279,0.216,0.0,0.285,0.948,119.017,147893,4
7 Summers,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ,MORGAN WALLEN,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4
Wildest Dreams,https://open.spotify.com/track/2fuiA0FQANMrcr2jXMc0nP,DUOMO,0.45,0.275,8,-11.48,1,0.0374,0.51,0.0711,0.0847,0.311,140.094,203293,4
Adderall (Corvette Corvette) - Remix,https://open.spotify.com/track/5RP2sGNT81pSfljW6TzIu7,"POPP HUNNA, LIL UZI VERT",0.921,0.718,4,-3.545,0,0.299,0.217,0.0,0.189,0.677,141.06,176383,4
Daisy,https://open.spotify.com/track/2g1KggY9PKvsoEAOaiz4xx,ASHNIKKO,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
Better,https://open.spotify.com/track/5CBnWXD8M7e8Q6WubFLtXy,ZAYN,0.696,0.409,2,-7.135,1,0.235,0.354,0.0,0.132,0.0962,84.652,174520,4
Vibez,https://open.spotify.com/track/6T6D9CIrHkALcHPafDFA6L,ZAYN,0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,163347,4
Pick Up Your Feelings,https://open.spotify.com/track/2I7CJZLo2nDqGuzZJA1XlZ,JAZMINE SULLIVAN,0.758,0.413,2,-6.239,0,0.0464,0.321,0.0,0.117,0.599,85.46,229413,3
SO DONE,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ,THE KID LAROI,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
Turning Page,https://open.spotify.com/track/2QFyOnJfJ49OnNgMvKXvTM,SYDNEY ROSE,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,218452,4
Lo Vas A Olvidar (with ROSALÍA),https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi,BILLIE EILISH,0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,203464,4
Wellerman,https://open.spotify.com/track/6eCtiCh03Wd0wjGO9hoArg,THE LONGEST JOHNS,0.821,0.44,3,-7.378,1,0.271,0.696,0.0,0.225,0.822,96.563,138507,4
Villain,https://open.spotify.com/track/6PXUv7YuTC2Ua1rowd9Uql,LILY ROSE,0.632,0.642,0,-7.957,1,0.0646,0.313,0.0,0.092,0.175,107.377,176088,4
Road Of The Lonely Ones,https://open.spotify.com/track/026pfPaB52WIGawu0PzN5j,MADLIB,0.641,0.314,2,-11.56,1,0.0375,0.425,0.41,0.116,0.123,95.969,218467,4
It's Okay To Cry,https://open.spotify.com/track/7nKiLyUUSbNUwaoMBzBeQO,SOPHIE,0.579,0.232,8,-18.228,1,0.0434,0.395,0.0553,0.344,0.2,127.151,230625,4
Faceshopping,https://open.spotify.com/track/0y4YmA9UGpQnWdIFbWBHu0,SOPHIE,0.636,0.441,1,-7.273,1,0.247,0.0528,0.00152,0.0684,0.304,114.045,236938,4
Buss It,https://open.spotify.com/track/25j0Sape7qZbq6ZPLFefTT,ERICA BANKS,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,187000,4
Do A Bitch,https://open.spotify.com/track/3q9TWSotxyhIxhPPPe5sZ2,KALI,0.87,0.41,1,-11.034,0,0.214,0.0865,6.87e-06,0.159,0.317,105.009,164702,4
Up,https://open.spotify.com/track/1XXimziG1uhM0eDNCZCrUl,CARDI B,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4
Earned It (Fifty Shades Of Grey),https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP,THE WEEKND,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3
Track Star,https://open.spotify.com/track/3HftSUCQeDQIG2qzZ16EgB,MOOSKI,0.64,0.593,7,-5.594,0,0.334,0.365,0.0,0.0925,0.284,133.059,199680,5
Can't Feel My Face,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,THE WEEKND,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4
Do A Bitch,https://open.spotify.com/track/5mHrHnIqsPoB5eek6FcYfm,KALI,0.614,0.41,1,-11.034,0,0.422,0.0865,6.87e-06,0.159,0.31,104.482,164702,4
Love Story,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6,TAYLOR SWIFT,0.616,0.738,2,-3.941,1,0.0311,0.153,0.0,0.0769,0.3,118.994,236253,4
I'm not Pretty,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV,JESSIA,0.71,0.525,2,-6.477,1,0.311,0.0827,0.0,0.0661,0.903,75.171,118400,4
Astronaut In The Ocean,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,MASKED WOLF,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
My Wife & 2 Dogs,https://open.spotify.com/track/4v2sn6bAwasHE6SPY0zil2,QUINN XCII,0.845,0.563,10,-5.133,1,0.103,0.084,0.0,0.0846,0.762,148.013,138704,4
Flames (feat. Avril Lavigne),https://open.spotify.com/track/4nEYidcaoFBLj9veMFc0Qf,MOD SUN,0.54,0.631,8,-4.569,1,0.0336,0.00316,0.0,0.104,0.194,84.903,151989,4
Hadal Ahbek,https://open.spotify.com/track/0UdZzUSOLhqIFCU7wHWkgp,ISSAM ALNAJJAR,0.827,0.485,1,-10.384,0,0.0352,0.172,0.0,0.0798,0.384,94.997,209684,4
You Belong With Me,https://open.spotify.com/track/3OaBCFROgrLRbZGCFP6E3M,TAYLOR SWIFT,0.687,0.755,6,-4.426,1,0.0385,0.157,1.09e-05,0.093,0.45,129.973,232120,4
Calling My Phone,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,"LIL TJAY, 6LACK",0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4
Arcade,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,DUNCAN LAURENCE,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
The Night We Met,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,LORD HURON,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,208212,3
Whoopty,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,CJ,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,4
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa,ARIANA GRANDE,0.659,0.662,5,-5.768,1,0.434,0.211,0.0,0.228,0.704,109.957,182438,4
main thing,https://open.spotify.com/track/63WsFFnQ8CL941iZBELYsX,ARIANA GRANDE,0.734,0.475,9,-7.77,1,0.0403,0.317,1.41e-06,0.113,0.217,134.119,129080,4
Cigarette Daydreams,https://open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F,CAGE THE ELEPHANT,0.638,0.668,2,-3.442,1,0.0259,0.0822,0.0,0.0815,0.299,113.945,208766,4
GOOD TIME,https://open.spotify.com/track/2vWFVrnWCKbuG46aG9fXrD,NIKO MOON,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,4
Stay Next To Me (with Chelsea Cutler),https://open.spotify.com/track/7kTlHVCARylJAqm40yVoWE,QUINN XCII,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,206046,4
